species_code,season,start_year,end_year,start_date,end_date,srd_id,longitude,latitude,abd,abd_ppy,abd_ppy_lower,abd_ppy_upper,abd_ppy_nonzero,abd_trend,abd_trend_lower,abd_trend_upper
woothr,breeding,2012,2022,05-31,08-23,251326,-10723404.376936387,6417307.184704154,0.0001049202688993354,2.986400813450862,1.0252937350932219,4.9367388957000164,True,34.21430478118592,10.739158357167188,61.91073177447382
woothr,breeding,2012,2022,05-31,08-23,252827,-10711770.652835822,6376023.15915052,0.00038308529725194747,3.0734248156169492,0.2634526161231231,7.370113884569086,True,35.35274432518265,2.6659798788652544,103.62642545735557
woothr,breeding,2012,2022,05-31,08-23,252828,-10670588.355425654,6376023.159479068,0.00048455748586340733,4.448787253848307,2.815303336276398,7.611543357360767,True,54.53754826338595,32.001118615911196,108.25172171911342
woothr,breeding,2012,2022,05-31,08-23,252829,-10629406.058011862,6376023.15979982,0.001020240943258232,4.580042091533923,2.397339700137452,8.650124849033842,True,56.49055215213963,26.73213095550451,129.24627997339832
woothr,breeding,2012,2022,05-31,08-23,252830,-10588223.760594564,6376023.160112765,0.00045883063158932665,3.333923936029217,1.0876246906432265,7.890298762453888,True,38.81270370744072,11.42430096724889,113.70956345366051
woothr,breeding,2012,2022,05-31,08-23,254327,-10741418.678036653,6334941.818399195,0.0026918020826159775,2.8801122193496322,1.7331907731308953,4.73675809477799,True,32.835542266789,18.748097340811377,58.85148204688455
woothr,breeding,2012,2022,05-31,08-23,254328,-10700437.524371015,6334942.088360058,0.0114966902345097,5.040610830381171,3.384521791320644,7.949853891256544,True,63.52056758495055,39.49390511789632,114.89216858588809
woothr,breeding,2012,2022,05-31,08-23,254329,-10659456.353089605,6334942.089152433,0.012787191721011767,6.0646182941098505,4.0701241440646525,9.811060623168544,True,80.1794818284152,49.02554757727058,154.95343199584482
woothr,breeding,2012,2022,05-31,08-23,254330,-10618475.221869035,6334942.747887162,0.026815425325121014,2.784427106800252,1.0523979011337776,7.846316222000075,True,31.60524433733962,11.036620383454231,112.83995188664755
woothr,breeding,2012,2022,05-31,08-23,254331,-10577494.028796976,6334942.398790332,0.020374728460237287,4.03879949954611,2.086455268637231,7.485641700037752,True,48.57759438543048,22.936612323612525,105.8280387368315
woothr,breeding,2012,2022,05-31,08-23,254332,-10536512.839194441,6334942.091416249,0.011240847518966536,1.3180979841175562,-1.2347221395637944,6.259447380346846,False,13.990926377121538,-11.683286605959097,83.51667399662884
woothr,breeding,2012,2022,05-31,08-23,254333,-10495531.667879788,6334942.092132799,0.009598473475724303,0.5980844426174772,-1.8384377150758606,3.561213966301958,False,6.144405993864166,-16.935660197196967,41.89638352053233
woothr,breeding,2012,2022,05-31,08-23,254334,-10454550.481712747,6334941.821895492,0.004325530001548221,-0.8521192421490965,-3.5864725468192296,1.482332003277756,False,-8.201759344740346,-30.596763171715224,15.852226565417649
woothr,breeding,2012,2022,05-31,08-23,254335,-10413569.299748901,6334941.61502976,0.0002480121077410291,-0.776768875379402,-2.509031792851797,2.1555036509097616,False,-7.501720709008164,-22.43892228587121,23.770656102917997
